id,tenure_years,nb_prod_act,pow_max,cons_12m,net_margin,has_gas_flag,days_to_contract_end,churn_probability,risk_rank,risk_decile
998f142f67314fbc9e77672c3e14bd13,3,2,48.0,105082,1098.23,1,286,0.5653791608333909,1028,1
79fd99856d6e651cb0ff2323ec847845,3,2,20.785,27068,363.13,1,312,0.5653523926482945,1029,1
c3b77d66d130d18affbea03164c12206,3,1,13.856,23172,324.23,0,4,0.5653292275928321,1030,1
f4a5ff4ae6b71240ed23f03e1811b60f,4,1,24.249,10257,7.92,0,116,0.5653266978435031,1031,1
6a7126353310158166b45be984a68548,4,2,20.0,6896,84.54,0,158,0.5653190168944497,1032,1
19a1ce4c43af52ecc6597b0b87bfda27,4,2,23.1,32757,397.46,1,97,0.5652943186908069,1033,1
225a0d457cc4550116bcaf3479a25aad,4,4,17.320999999999998,5052,30.4,1,348,0.5652659464997133,1034,1
c292d03d39a01f4ec74a4ef7de862423,3,1,13.2,54614,603.86,0,195,0.5652483604424419,1035,1
9c9cc95eac9fa04d4916ba81de6b80a1,3,1,13.2,19773,267.18,0,217,0.5651296768521623,1036,1
70661404d14976b82db945b2aef439e2,3,1,10.392,18933,238.01,0,73,0.5650511600613636,1037,1
8882059c60e04afaa171184ee15d3594,4,1,17.320999999999998,652100,486.53,0,359,0.5650196927259287,1038,1
0a07c2229291d3290134e994d003e9e1,4,1,15.001,53614,199.27,0,234,0.5650016530162457,1039,1
055f3f4c9108eb27c53a0b8b0d3a3416,4,2,30.0,40729,41.21,0,40,0.564996134100059,1040,1
d913b3209e4c8eab15a45a9419de5e0b,4,1,60.0,1129316,570.97,0,339,0.5649766034040964,1041,1
901856b1a0108f961c65bcf63af5607f,3,1,15.0,15366,348.01,0,48,0.5649626610844218,1042,1
cb2435d687456c2ca93e373faed40d98,4,1,17.32,13456,143.84,0,115,0.5649592250879832,1043,1
1841b9213afc74078d7b50885f023a1a,4,4,20.785,12581,69.55,1,173,0.5649471622380855,1044,1
a5b20011ecb68affaa6ca937d3ceddf0,4,1,13.15,55583,728.4,0,110,0.5649195948008594,1045,1
c74e974a96adb7457df3a0ee5a95b9e1,4,1,10.392,10415,624.15,0,334,0.5649012879706113,1046,1
d84691d96d6940ca7589b8c9a8218d51,4,1,20.78,18807,223.45,0,223,0.5648641903557375,1047,1
1ac227698fcaf3fc9e3a663ae20f2c8d,4,1,17.320999999999998,26459,131.04,0,252,0.564857055662272,1048,1
7a377dacfa3f9e7e346e9c35e897b397,4,1,15.0,31382,494.79,0,30,0.5648281868082441,1049,1
263ca85685e37db5f04ba1aa45501b88,4,1,15.001,7807,81.7,0,92,0.5645971703431089,1050,1
1c260fb958bad7b32bbc074db39c49d5,4,1,16.5,196804,238.56,0,250,0.5645601603486321,1051,1
b5bb62f93cb78601434f109256287c45,3,1,15.001,61044,516.77,0,152,0.5645595265093498,1052,1
8a4df81fbd680b68dbedd74f661c0f1f,3,1,16.5,36992,370.05,0,265,0.5645482599810381,1053,1
6dc0720c2d1a22497a81864c41b4def3,3,1,23.1,29938,308.33,0,59,0.5645353060058678,1054,1
aa2a47298c3a4d3adeb5e15d0b287244,4,1,19.8,122307,227.65,0,251,0.5645206713141926,1055,1
c4f6e6baa405899d5cee231057c0aed1,3,1,17.0,16238,72.48,0,38,0.564494440699049,1056,1
48326f9959cfd3e53f3059e530848de7,3,1,17.32,5422,74.48,0,203,0.5644487600479001,1057,1
6953327f8e84ae20ce093e9867490d78,3,1,20.0,64126,673.92,0,9,0.5644431141758287,1058,1
bc6bf5442d9d292b3c29eca4efa80937,4,1,45.0,69648,523.12,0,159,0.564411342961352,1059,1
b7bdc942e1866011b08fbc7ea928fb13,4,1,41.5,18162,229.29,0,300,0.5643761621885853,1060,1
efb772b237357f6f6cab88aa5b4d6255,3,1,10.52,43285,517.56,0,195,0.5642880939725682,1061,1
e06d538392db4b3d328e56413776f6a8,4,1,35.0,30893,390.51,0,104,0.5642536793023535,1062,1
26ab494d4220139b5a55b8b64c3226f8,3,1,29.7,30212,201.31,0,129,0.5642413613682714,1063,1
5761aedea7d6a1af9aaccb3c576dd0c9,3,1,27.713,19341,52.86,0,216,0.5642252623258721,1064,1
c2de3137531ac14ac08652cb61965daf,3,1,16.5,28721,169.15,0,202,0.5642034142217073,1065,1
8efe5e9cd9023a92c9298aecc94f9423,4,1,25.0,5445,61.8,0,118,0.5640608972796265,1066,1
7b255f78f75582fc6fe611a3f1818916,3,1,13.2,18766,248.61,0,132,0.5640406919088778,1067,1
82af2c5e1d3891740a1a50a35adcae19,3,1,21.04,27773,319.83,0,291,0.5638896487935849,1068,1
eec3c1ce7795495d9ce52b1d3e58719a,4,1,11.0,11503,207.59,0,29,0.5638489931130685,1069,1
2bda035893e3946fe6db4749e6445343,3,1,60.0,63663,678.85,0,4,0.5638453479620658,1070,1
292306faa36b8133c69756199772264b,4,1,60.0,31586,246.54,0,168,0.5638264308709074,1071,1
494dc62d9b9594dd543d91d544ece684,3,1,17.32,22992,103.6,0,229,0.5638039950101617,1072,1
4c7fe6bff7497e7c0778370f535ca179,4,1,16.5,15080,150.09,0,176,0.5636831347573952,1073,1
05aa0c441cd84c9ff0b5d34f3ad3ffc1,4,1,16.5,25672,284.27,0,144,0.5635917349591876,1074,1
b5619c59c0cbbdbb99bb263fa10cc13c,4,1,15.01,55786,394.01,0,313,0.5635335955387845,1075,1
eb08c7a6913b7fa09e2e0c625e67b134,3,1,19.0,2860,35.46,0,37,0.5635178404671745,1076,1
49140cc6fdd00ce4b8f864347735d776,2,2,16.5,48676,423.36,1,284,0.5634874557203511,1077,1
43453d94ba482172e9aad2f63edf1607,3,1,16.5,12694,145.64,0,298,0.5634850579504609,1078,1
74efb6c12462e4eb5e0cd7ddefd4217a,3,1,33.0,15685,189.03,0,311,0.5634390265500326,1079,1
bbcab4d655929852eb0927417cac6b6a,4,2,62.0,62945,572.06,1,125,0.5634083155630513,1080,1
992de3a0ad22bb8879054712bd9648f4,4,1,20.0,12245,53.84,0,324,0.5633562275831232,1081,1
622a73e9c52fcde0408f8f7b86d4a03b,4,2,31.18,36775,547.99,1,308,0.563351215435511,1082,1
d2b46091029de22471ed0cb5bf8ca650,3,1,13.856,39014,500.9,0,52,0.5632941366612954,1083,1
d5e690b92e9150cc64a2e260c64e4c57,3,1,13.856,28874,358.47,0,25,0.5632833001835501,1084,1
605c8b7231219b7668392fdb3888b3b2,3,1,14.8,63878,258.46,0,142,0.5631822241737429,1085,1
614f4b490fd2b34026d40741b285233e,3,1,15.1,22184,241.24,0,361,0.5631700912897768,1086,1
bc2a4a55267f560b4bf31a2de1ad520b,4,2,15.001,29868,327.1,1,10,0.5631623181452092,1087,1
77b34f7c053aad7f83fef2fef59b7153,3,1,17.25,7364,119.3,0,198,0.5631574650922788,1088,1
954b8974eccb5a999c08f4f14964aa44,4,1,26.4,23776,319.95,0,74,0.5631110039982611,1089,1
147fd11dab72fbf87b0b1a2bd7933987,3,2,27.713,3525,37.93,0,23,0.5631019634054275,1090,1
f24b19067c7633f2fafe885a7214e25f,4,1,26.3,5107,67.52,0,320,0.5630577004898641,1091,1
fae7b135893bbd3ae52f21bc48855cb6,4,1,25.0,15927,213.22,0,251,0.5630385070912228,1092,1
01ca7efd3425707a24bdcf6982384987,4,2,17.320999999999998,2347,23.1,1,361,0.5630288338484851,1093,1
46150eb6ef958c7f56e1d2aa2a7d7d61,4,1,17.320999999999998,45415,218.27,0,133,0.5630093896191888,1094,1
4d50c004a4316f5588093ff04fe6b3cb,3,1,45.0,176339,1.37,0,4,0.5629688381017595,1095,1
fd44aa1b1d6216abb6b4f51bb5b9a339,4,1,11.5,19104,240.23,0,47,0.5629616821886969,1096,1
6716d620248b3e10cd3103ee48ec46bd,4,1,19.8,5782,73.05,0,38,0.5629398793453323,1097,1
80e8fe095dca99e2320b3b672f99c0e0,3,1,13.856,3404,74.56,0,348,0.5629298932602296,1098,1
008e9867a90fb37bebad0a328d519931,4,1,18.13,27801,330.71,0,166,0.5629181026718271,1099,1
42bd081e3a4c6243b3c4ea5c83b7d6d1,4,2,15.0,29593,492.74,1,273,0.5629180543577174,1100,1
0f6222acb077070a1b2b766de48a4a94,3,1,22.17,193564,368.94,0,203,0.5628988491276231,1101,1
51d7d8a0bf6b8bd94f8c1de7942c66ea,4,1,20.785,64138,224.8,0,251,0.5628488106050465,1102,1
63540a81c9c5ea3dd6e7d7ff4554a047,4,1,15.1,21236,263.62,0,129,0.5627930905615869,1103,1
07090f5290d07ca4c5fe8529214bfe00,4,1,115.0,46766,549.58,0,296,0.5627559347112748,1104,1
9758fd0ca1ac51f4c2ecb22a1a36c2b7,4,1,19.8,12999,169.7,0,197,0.5627387132691763,1105,1
3d965bf36bf574cd521b4da9e4ed3260,4,2,19.8,76353,581.78,1,56,0.5627329819774908,1106,1
00d44d36582e0f27ffbc0bd39c87fef8,4,2,15.935,31768,418.26,1,322,0.5627168733305361,1107,1
f8132c99779e76baab98e347470ac648,3,1,63.0,71417,740.86,0,103,0.5626812291696501,1108,1
c53f91d8eb99e73c3ee0250afb303a3f,3,4,15.01,9107,76.93,1,71,0.5626733291240523,1109,1
8eea6509c75bca4f0013e729ad7f68d8,4,1,70.0,76975,267.08,0,73,0.5626428259634872,1110,1
06c633c0f097f2d7088fec6c511243a3,5,1,59.0,108615,824.76,0,352,0.5626271710571126,1111,1
773635ba3608c803d3b842bb6c0f6a05,3,1,16.5,13148,144.37,0,134,0.5625308237826935,1112,1
15e1a52b280244c7d024151957d22ad8,3,1,11.6,34232,396.36,0,214,0.5624605795986912,1113,1
43033233f8fbfea7c864680e47f39af5,4,1,17.320999999999998,2342,27.62,0,67,0.5624529317643455,1114,1
32ee837bb13f5301932f5b1bb5edee59,4,1,42.0,28491,301.36,0,11,0.5623978154174868,1115,1
33a02cb0e299310d5a44386a8214019a,3,3,20.0,14484,181.67,1,72,0.562383594930939,1116,1
52c8cc695e82bbbdf2ca4df119160870,3,1,80.0,21878,225.34,0,81,0.5623257440011037,1117,1
0d9adada4aaeb600cf7b7f4fdf094483,4,2,15.01,7801,109.75,1,252,0.5623177246750182,1118,1
d2db8f200c7a0d98c6b7f0e4ab694179,3,1,33.0,46822,403.06,0,352,0.5623129428645453,1119,1
8c63e2d5e8ef76d0c74a28feddf82b3b,4,1,20.0,5652,76.16,0,60,0.5622518768178423,1120,1
3c3933eb04ae90d5bea542d826fbeef1,4,1,20.0,12104,147.79,0,77,0.5621608619264609,1121,1
a5702b0fd99c294d783ff8096b70bc95,4,1,13.856,13041,216.77,0,28,0.5619819465318093,1122,1
9a01a8d9d53e84a935cb7abef62ad01b,4,1,19.7,58915,359.74,0,327,0.5619803423424836,1123,1
0bbcbf719de117860f80854e9f9f420c,3,1,19.7,26542,342.27,0,40,0.5619466979163567,1124,1
ae0744146d28c22a1f011d7f310f51b3,4,1,40.0,45918,435.0,0,15,0.5618969436051658,1125,1
ee5b60bfa17c1ad3274ab12a15038bb6,3,1,17.320999999999998,1647,21.66,0,303,0.5617803497517789,1126,1
21efdb8635644e0a5412bd59f5c9068b,3,2,19.7,133153,56.79,1,327,0.5617695919874595,1127,1
a5b2fed3f914ccfd00c843bf9834e106,4,1,20.0,12245,52.78,0,324,0.5617254183397655,1128,1
7d7412b4a591a8f8dd1c49538a809616,4,1,17.320999999999998,81472,849.05,0,159,0.5616664312761178,1129,1
c598e2606ddd4b0eb167ae98e35d7ba0,4,1,20.7,29377,10.42,0,364,0.5616281448311403,1130,1
7175859c7039170a5062a4ba76a2d99b,4,1,43.5,38840,506.36,0,329,0.5614932510096031,1131,1
554c7354bfb6e7a266f19c9176ab94c9,4,1,26.3,47443,581.62,0,41,0.5614744794838806,1132,1
ba6c6d79e9f250658d98679ea85d94d4,4,1,19.8,22791,278.89,0,139,0.5614580033777931,1133,1
f01255de2f8023e9e503660fa14cda47,3,2,41.5,53932,605.22,1,299,0.5614448391078605,1134,1
41b6aee15c5709012eba4e7ffb365a9b,4,3,25.097,23647,161.47,1,283,0.5614414149734531,1135,1
3b07f04e61c55c3d9f7b8adbd8e01fa8,3,1,25.0,15416,198.56,0,261,0.5614206541360944,1136,1
20ff7dcc381427e314861eb85dfdbaf7,4,1,45.0,98957,549.5,0,235,0.5614188829724497,1137,1
f5efdc0efd34a90a19a4d4290ec55d8d,4,1,15.001,26949,353.21,0,283,0.5613710378401155,1138,1
1339f644dee3e85702f91155b7073d5d,4,1,30.0,73731,598.04,0,90,0.5613102018554879,1139,1
62153f0ac27f20b6d8c0ba08a363b8bf,5,1,23.0,5182,71.49,0,322,0.5612950431361264,1140,1
7168f3983ace3e295e97db8a11fc9998,3,1,13.856,31512,341.32,0,132,0.5612207305514503,1141,1
49c56a76e0cd8667fb12929785e59600,3,2,13.856,941,123.02,1,338,0.561207856473434,1142,1
60a74f92c9fab5b1367530b6013a99ed,4,2,15.001,22020,252.53,1,117,0.5611486038954108,1143,1
6f5f07df9693081d673568683a5d51b1,3,1,15.001,189509,408.81,0,222,0.5610416317629154,1144,1
21be1297afa84f08abc61161e5fb24aa,3,1,15.2,102570,485.2,0,40,0.560978506789479,1145,1
353c7a38a3fafd078eb86809031a7337,3,1,45.67,31690,285.52,0,128,0.5608779976972801,1146,1
5f07b5b94ee0c6e9f69aa95791e316e9,3,1,26.4,15152,171.96,0,79,0.5608718532909751,1147,1
5d3c88d9b2e4d21b95c1c3e7860fcd07,4,1,15.2,12925,140.06,0,30,0.560856993156723,1148,1
4d2efc98459220671b4f08c24a209720,4,2,19.919,32749,411.0,1,266,0.5607827469806751,1149,1
e91f386614c13becdf81cc47fadfa2a2,4,1,16.5,1750,21.87,0,45,0.5607646662855661,1150,1
44a238c8f49558028e4eef3f0d7e0c34,3,1,16.0,28962,368.26,0,29,0.5607581683911332,1151,1
1d62d9457bd6cf219138e7f98bfde2cc,3,2,35.0,65020,456.34,0,64,0.5607332217201596,1152,1
14ccb05be62d74f769309d18f0739ba4,4,1,20.785,3415,42.04,0,187,0.5606059241869957,1153,1
8264b3e3d983366cda061823d5dabea9,5,1,16.5,5767,72.17,0,342,0.5605581817318162,1154,1
7a9860942247c892707f02ee1f05714c,4,1,40.0,1233,13.53,0,104,0.5605543566074694,1155,1
2e2eff708046ed22bacf8e622602d06e,4,1,15.78,9501,93.55,0,89,0.5605019920908565,1156,1
eafa2b83f2fd1cb661f3baa44a62c651,3,1,13.2,20033,274.43,0,93,0.5604942359131343,1157,1
d26e3763d11463e74c66b92164900d3d,4,1,24.0,17265,706.3,0,30,0.5604582243371787,1158,1
6cd3e974510f324688482c76e0422e97,3,1,20.0,112916,341.27,0,293,0.5604460361766577,1159,1
0e488ba7854bc00ca579f5480a486b71,3,1,10.392,16435,223.19,0,92,0.560444360103618,1160,1
46ea437826373e59bc619996620b4aa1,4,1,17.0,22886,902.15,0,93,0.5604047007375358,1161,1
c8d60506b9f17226887b07a0f6276a9a,3,1,69.68,83454,0.9,0,22,0.5603599007118855,1162,1
640abb7d38822bc7bdcbdb3ac2ddb0b5,4,1,37.41,57389,596.24,0,165,0.5603416642110827,1163,1
6c9103b3a9b68b340b12a03b7f027df9,4,3,19.8,17360,29.37,1,130,0.5603157711582517,1164,1
1feb2c31197bc661f2e91f6a61d0f5f0,4,1,16.3,2136,24.08,0,288,0.5602389512783726,1165,1
5bd5e5dd2ea327f2ad4b24851895a395,4,2,40.0,25779,308.5,1,334,0.5602337314816656,1166,1
3e78ac015a71c1f0af1e93894e6f2cd1,3,3,19.71,45874,455.44,1,93,0.5602317388236739,1167,1
5d5b764d1ffa10b1a9b4b61f864dc2f0,3,1,20.0,6009,74.07,0,72,0.5602119748437072,1168,1
02179c040d0e5adf13756282fd04d8b5,3,1,15.0,17339,269.75,0,21,0.5601767135824305,1169,1
c9d7ed6d16cf43631fb7b143c86a9156,4,1,20.0,30545,376.72,0,48,0.5601705710084915,1170,1
bf67992dd821943ef1b882426e8fbee0,4,1,25.0,30191,120.75,0,159,0.5601518803288892,1171,1
1f9f7ef7528fbb7ef55dd67532c0fa02,3,2,34.64,8581,121.47,1,310,0.5600439557637651,1172,1
ce696bb9598733b5992d3fd97669ec24,4,1,23.1,44529,504.5,0,111,0.5600139220148239,1173,1
251777139bf5610873597003d2265501,4,1,20.0,68229,47.67,0,320,0.559993667601332,1174,1
b3947c212d6ea4234ee07ce7a872ebf4,3,1,15.0,26797,365.19,0,191,0.5599590201965909,1175,1
14f3ba16f4e960664e2d513d8f0bec31,4,1,17.320999999999998,4822,60.67,0,96,0.5599335834155551,1176,1
1ab928119db2b7243cf1d8add0ec4633,3,1,16.5,143739,687.83,0,298,0.5598856937981331,1177,1
adfec8a906dfa5c6d836231e65825539,4,1,26.61,110534,416.74,0,67,0.5598775063841939,1178,1
cb685760aac7647ebcfcae5ced75d223,4,2,25.0,108536,335.36,1,228,0.5598486300508103,1179,1
20a720973574468a64ee8cb8c31958ff,3,1,13.164,16660,227.72,0,126,0.5598394703561281,1180,1
360a0f0f917d03633c683ef9a7b803da,3,1,16.0,423683,192.22,0,92,0.5597417038549117,1181,1
1ba0ce987ffe17543301c25f3fe8c25d,4,1,31.5,18912,104.83,0,315,0.5596860768659238,1182,1
41d036ca493eb3143a694e3f5631e403,4,2,17.25,6062,77.11,1,165,0.5595953606514132,1183,1
43fa33671b5b453bf56750b6586569b3,4,1,37.2,328853,156.25,0,108,0.5595775656994774,1184,1
73c63df734c0948948b61dcab3153dce,3,1,15.0,28283,399.15,0,134,0.559530886265395,1185,1
46020555322dac3309813cb529e43b7b,3,1,10.392,572228,482.94,0,127,0.5595153286703671,1186,1
54b9de071b1389671cddb9c9cfbc5b3a,3,1,13.164,18644,256.94,0,52,0.5594588673313691,1187,1
9c66f56df3df73336539dd79bcc482fd,4,1,17.320999999999998,8051,98.55,0,189,0.5594246999946163,1188,1
b1ffb56cf87a9e0040d82a109b635914,4,1,19.8,6070,52.33,0,49,0.5594128416113521,1189,1
528c9026fd43e2ca30ddb71f77ae4591,5,2,26.3,79407,124.37,0,232,0.5593863109019058,1190,1
f6c831697d3f30455b250bb3c6548da1,4,1,17.32,19290,195.3,0,173,0.5593218812362594,1191,1
6075010434f40f1a5217863c3455843f,4,1,49.0,76975,526.28,0,73,0.5593215508083992,1192,1
3d578e17c9176bfe7b46c9bdac33e8d1,3,1,27.0,8882,102.72,0,198,0.5592996481827619,1193,1
4f32d8bc8a53ba0b127d3a877f7c0a7e,5,1,29.7,9650,116.66,0,287,0.5592946314139209,1194,1
a56951de4db8d7445f3c7d2ef928bcaf,4,1,35.0,44676,209.51,0,125,0.5592631480575895,1195,1
77e41abde97df6bfbe2538b6071171d9,4,1,13.856,10937,208.43,0,32,0.5592378471324567,1196,1
8f7a62c2da07325c661e7ab906e9b5bf,4,1,29.58,34378,444.9,0,87,0.5591829917002226,1197,1
3d034a1d400855662d6ec8d1b9e87cca,4,2,27.713,14456,154.08,1,150,0.559168469703122,1198,1
7f3444e4831c5da5d2fefc2fc4dd90ec,3,1,15.001,18884,210.96,0,86,0.5591684201280102,1199,1
b36e4ee364d2ee7ff5acdeba893e585c,4,1,50.0,28290,330.71,0,144,0.5590946361081989,1200,1
d02d254698ebe58a513ad48e030b1eaf,4,1,26.0,101709,757.13,0,230,0.559079705102962,1201,1
cb30f45b29973b68aa8b75b6fbaf836e,4,4,41.5,329318,444.6,1,304,0.5590795772341343,1202,1
efd5bfe81cc7039d95f48e21a5b3d591,4,1,10.392,38887,263.48,0,267,0.5589952003744665,1203,1
8946e65e0ccf6f952876e4bba30e8cc5,3,2,10.35,20226,253.89,1,186,0.558978778580847,1204,1
004eab8ff1db6804baa4742a47441dc3,3,1,17.32,7972,59.6,0,297,0.5589709674999828,1205,1
85c1c25c1c85c48d822062e32fc7420a,4,1,23.01,50997,417.62,0,162,0.5589681665368337,1206,1
a680ecd23092f898ac4c5e9e4da23c82,5,1,27.6,29377,186.34,0,180,0.558942466715008,1207,1
704de11dae0354f7798334e02941863e,4,1,13.15,97843,1182.6,0,251,0.5588521630492286,1208,1
97cecbbecf344b1255cae8da8d7b7700,3,1,17.320999999999998,40723,521.75,0,269,0.5588412805985218,1209,1
bfbf1c613b310b8428dbbb0c1a653b22,4,2,34.641,35448,114.47,0,164,0.558835935194155,1210,1
5f182d85bfa1440701c1968787fd7019,4,1,13.856,22349,369.9,0,29,0.5588290216491224,1211,1
0253fcafacb8e29022bf812c34fe9200,3,1,27.71,187731,406.32,0,210,0.5588186697734142,1212,1
eb60d8b4cdcfb0892d5e59d85e702bd1,3,1,13.856,40334,544.78,0,88,0.5588109236607068,1213,1
bd215757139d4de1d616328c964dbbf8,3,1,24.24,36398,62.3,0,138,0.5588037237969241,1214,1
a3c017c535e0ea44f28ad3be6ab67f6d,4,1,31.5,64292,671.84,0,40,0.5587650340998149,1215,1
7291a1f7ce044f5266687b845947f614,3,1,36.0,85251,862.43,0,193,0.5587374005555714,1216,1
38d83e17afa1ec30b0fbf3c099df25ba,4,2,15.78,69663,725.75,1,97,0.5587319605753,1217,1
311b30ceee500249ae82c437cc2e2cd7,4,2,13.2,18796,175.04,0,240,0.558688438563698,1218,1
c2558d81140ddfdbbe022a406fd56ab4,4,2,41.5,148103,587.17,1,198,0.5586216622430865,1219,1
97589d95ec46ab31ef238d18a616403f,4,1,17.32,45487,111.11,0,156,0.5585823223319096,1220,1
5eb6605a5aaf9fce19d86bafab3f50db,3,1,20.0,3293,35.74,0,287,0.5585699374044804,1221,1
ec740eae0d24c1e1ac1b235618d9c739,4,1,26.4,14276,168.29,0,179,0.5585357629123552,1222,1
c938160bc4c7cdd2b03b95d7d6236d7d,4,1,20.785,7981,341.37,0,32,0.5584618152166387,1223,1
c705e8f66ae37da0d3798a4442c05a3e,4,1,15.01,6168,70.29,0,168,0.5584373870474013,1224,1
aa9e00edc3b737a685bd691116fbc321,4,1,15.5,13570,52.26,0,12,0.5583944194746926,1225,1
ec13c254fa792e167e1380f3870c1937,4,1,26.3,120948,396.17,0,41,0.5583509741495747,1226,1
40483e460b837001802f82213fd7f763,5,1,30.0,16804,160.11,0,339,0.5583498350566685,1227,1
a3de0d3d12e77bbaef100b8f61753104,4,2,16.5,8113,100.41,1,73,0.5583475189518619,1228,1
a6b2a7b50b5e02192d9604c21852110c,3,1,40.0,13090,156.57,0,198,0.5583185658337858,1229,1
7f2d5afb9c4bf68386b6fd217e2bde4a,3,2,19.8,9576,110.22,1,213,0.5583182867039902,1230,1
280081b2ee8c80f7d179db2c0cf7e846,4,1,33.0,65737,526.43,0,178,0.55830842475282,1231,1
ac1d0fc1ea55f0aaae0f4afbc7217412,4,1,43.648,22280,160.27,0,156,0.5582488093065255,1232,1
4ba5b31769c5562353c7e31bfc050a44,4,1,15.1,10201,63.21,0,242,0.5582420408776407,1233,1
f2ca484de03fd33d9b2103965078a53f,3,1,66.0,38322,499.63,0,41,0.5582268234879606,1234,1
e4f3b81ca9fa80a1d81418aa9d3c75e0,4,2,19.8,28084,235.19,1,347,0.5582157280778219,1235,1
427f4ced6a5f7b55db7fbba2b572aa6a,4,2,13.856,49399,516.47,0,166,0.5582113069353831,1236,1
7cbe891c3db23e4e213d38fd8b679d03,4,2,20.0,50355,54.57,1,283,0.5582035040391774,1237,1
f78977710b9a8612ea79e71e9e25a50d,4,1,16.19,17054,181.5,0,150,0.558200142228012,1238,1
d43d373ec3cfe586b12d1b44b019d7bb,4,2,17.0,74756,797.89,0,52,0.5581677021626674,1239,1
e6b958cf8cba1f715b2ccb2d250d0825,4,2,19.8,33746,397.0,1,249,0.5581143046245982,1240,1
78de579123d1a2c2039776b32245754a,3,1,27.713,27656,182.82,0,230,0.5581030415951399,1241,1
e76a621ef42b3a06f6b99979aacebac2,5,1,17.25,249,32.91,0,141,0.5580890986975805,1242,1
8d7c1e5cb13cb0e6601e376ca229c9e2,3,1,17.320999999999998,9743,124.67,0,40,0.5580831421289733,1243,1
e8393fa7bdc27bed10367bd6fea3e414,3,1,15.1,33577,232.65,0,306,0.5580383199054335,1244,1
3460e8664692fa39677df8e0c669c1bd,4,1,15.1,20026,153.49,0,239,0.5580312979319876,1245,1
002dc7935f7b6f855aaa3d1bd242ab9a,3,1,20.785,6542,63.1,0,138,0.5579787471020488,1246,1
f1d5af5e1fff4c8acaac81dce31028d0,4,3,12.0,17855,240.86,1,125,0.5579733233305147,1247,1
6b629ef684f80c6bc6ca2d5564f384ef,3,1,34.641,36130,430.42,0,192,0.5579546983431639,1248,1
94616bb99e287c17318e0587261dfccb,4,1,15.001,99044,353.51,0,58,0.557899969861903,1249,1
8df5643c0e191ec25ce2abe42fd7ddcd,3,1,13.15,59331,361.34,0,208,0.557866594909518,1250,1
eb1b59b477ddaf14512427084a0bc0c5,4,1,19.03,9329,116.35,0,48,0.5577401260123667,1251,1
741ef9d1dddee0bb8b71ba278e201cf3,3,1,25.0,25494,371.36,0,329,0.5577234886591049,1252,1
afcd7ddfb856ceeec58f017d22f563c0,4,2,27.713,49098,208.82,1,143,0.5577086947046074,1253,1
8f68b430b88c998e7f08f037947a8771,4,1,20.785,10399,117.11,0,151,0.5576966000767356,1254,1
9b83082c6a3344976957d1d4ea1516b2,3,1,10.35,15292,187.61,0,144,0.5576934554860018,1255,1
edaf05c0f8e62f5439f993f70fd9369a,5,1,17.320999999999998,7065,47.77,0,11,0.5576852368372095,1256,1
39d44c00e029b8cf49ace8b1b21eec11,4,1,13.856,98400,271.64,0,30,0.5576822698430435,1257,1
7bc70885ee8ab9cf812e80367c8ae333,4,1,40.0,28967,317.37,0,41,0.5576459638660726,1258,1
ffd40bb684b4f82c2c16d50f7ed0258e,4,1,17.25,1893,20.74,0,144,0.5576308664442192,1259,1
8b5fb145894fe69280b97d4a8e1bd2fb,5,1,34.917,61216,663.13,0,342,0.5575944533583397,1260,1
75df8d72942db2a2645300c111540311,3,3,26.4,20798,228.89,1,60,0.5575560313946093,1261,1
9c97163d8774c8022e379e0ee8a764ba,3,1,11.5,16580,221.65,0,108,0.5575469290809736,1262,1
dce386fc9f632d8e943c3dff66794015,3,1,40.0,3811,67.39,0,262,0.5575225350482204,1263,1
da684f876e13de765a1e3c523081f042,4,2,19.919,49441,513.87,1,285,0.5575099834696622,1264,1
9b6644d87aed45e000ed9109fd86ff1c,3,1,23.6,11951,144.97,0,66,0.5575057458619387,1265,1
fb2fcf6df4709b28b5b0721bbcd110f5,4,1,12.5,20666,228.11,0,29,0.5573300780108762,1266,1
5ab137565dc7f9efa141abd63e93c5c5,3,1,33.0,725751,194.37,0,290,0.55731417917188,1267,1
b6b67d63227590cdbcd245b55c13db4d,3,1,152.4,61006,491.09,0,138,0.5573084260419757,1268,1
b5fddbc809d36e8fe2d0dd53ff1d9729,3,1,19.8,56640,289.48,0,264,0.5572908731593209,1269,1
f5e72f1a1c0d1390668ab57337ee4d93,4,1,24.25,44709,533.15,0,122,0.5572751906311492,1270,1
c1f63b046253b469d79b1b3b5abf892e,3,2,43.5,16585,194.71,1,51,0.5572538191105351,1271,1
2617b84640630cd1880cfc3cac995c82,4,1,17.320999999999998,2538,28.11,0,362,0.5572359406493576,1272,1
ee5f0a4e614c7387d359dbb104e6dd72,3,1,42.0,27479,331.04,0,121,0.5571213587673819,1273,1
16feabc279af37b3e7e924885de7f093,4,1,24.4,34939,424.92,0,164,0.557104659848352,1274,1
017d481a88d2f0a1b51600f3b7621dab,4,1,20.0,16497,74.2,0,211,0.5570827907629865,1275,1
a63b235f48d0187cfe40b61d00226813,3,2,24.249,78486,245.53,0,138,0.5570306968422689,1276,1
5525570991579cc9eaf25806cd2c0997,3,2,15.0,20819,284.34,1,187,0.5570299948658615,1277,1
88c5dfcd80c6c9576a8261b20c3947a7,3,1,13.856,47420,642.31,0,85,0.5570048697574627,1278,1
